No.,Name,Time,Sync,ACK,Eop,
183,Bus1 (USB1.1),299.57739ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
184,Bus1 (USB1.1),299.57933ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,NAK,Eop,
185,Bus1 (USB1.1),299.5826ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
186,Bus1 (USB1.1),299.584535ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,Data,Data,Data,Data,Data,Data,CRC16,Eop,
187,Bus1 (USB1.1),299.607815ms,0X01,0XD2,0X69,0X00,0X61,0X00,0X6C,0X00,0X2384,Eop,
No.,Name,Time,Sync,ACK,Eop,
188,Bus1 (USB1.1),299.615075ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Out,Address,Endpoint,CRC5,Eop,
189,Bus1 (USB1.1),299.617015ms,0X01,0X87,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
190,Bus1 (USB1.1),299.62028ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
191,Bus1 (USB1.1),299.62355ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
192,Bus1 (USB1.1),299.62547ms,0X01,Sof,0X041,0X0D,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
193,Bus1 (USB1.1),299.724995ms,0X01,Sof,0X042,0X0F,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
194,Bus1 (USB1.1),300.724975ms,0X01,Sof,0X043,0X10,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
195,Bus1 (USB1.1),301.724955ms,0X01,Sof,0X044,0X0E,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
196,Bus1 (USB1.1),302.72494ms,0X01,Sof,0X045,0X11,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
197,Bus1 (USB1.1),303.72492ms,0X01,Sof,0X046,0X13,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
198,Bus1 (USB1.1),304.7249ms,0X01,Sof,0X047,0X0C,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
199,Bus1 (USB1.1),305.72488ms,0X01,Sof,0X048,0X1C,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
200,Bus1 (USB1.1),306.72486ms,0X01,Sof,0X049,0X03,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
201,Bus1 (USB1.1),307.72484ms,0X01,Sof,0X04A,0X01,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
202,Bus1 (USB1.1),308.72482ms,0X01,Sof,0X04B,0X1E,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
203,Bus1 (USB1.1),309.7248ms,0X01,Sof,0X04C,0X00,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
204,Bus1 (USB1.1),310.72478ms,0X01,Sof,0X04D,0X1F,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
205,Bus1 (USB1.1),311.724765ms,0X01,Sof,0X04E,0X1D,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
206,Bus1 (USB1.1),312.724745ms,0X01,Sof,0X04F,0X02,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
207,Bus1 (USB1.1),313.724725ms,0X01,Sof,0X050,0X15,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
208,Bus1 (USB1.1),314.724705ms,0X01,Sof,0X051,0X0A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
209,Bus1 (USB1.1),315.724685ms,0X01,Sof,0X052,0X08,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
210,Bus1 (USB1.1),316.724665ms,0X01,Sof,0X053,0X17,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
211,Bus1 (USB1.1),317.724645ms,0X01,Sof,0X054,0X09,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
212,Bus1 (USB1.1),318.724625ms,0X01,Sof,0X055,0X16,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
213,Bus1 (USB1.1),319.724605ms,0X01,Sof,0X056,0X14,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
214,Bus1 (USB1.1),320.72459ms,0X01,Sof,0X057,0X0B,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
215,Bus1 (USB1.1),321.72457ms,0X01,Sof,0X058,0X1B,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
216,Bus1 (USB1.1),322.72455ms,0X01,Sof,0X059,0X04,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
217,Bus1 (USB1.1),323.72453ms,0X01,Sof,0X05A,0X06,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
218,Bus1 (USB1.1),324.72451ms,0X01,Sof,0X05B,0X19,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
219,Bus1 (USB1.1),325.72449ms,0X01,Sof,0X05C,0X07,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
220,Bus1 (USB1.1),326.72447ms,0X01,Sof,0X05D,0X18,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
221,Bus1 (USB1.1),327.72445ms,0X01,Sof,0X05E,0X1A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
222,Bus1 (USB1.1),328.72443ms,0X01,Sof,0X05F,0X05,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
223,Bus1 (USB1.1),329.724495ms,0X01,Sof,0X060,0X03,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
224,Bus1 (USB1.1),330.724395ms,0X01,Sof,0X061,0X1C,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
225,Bus1 (USB1.1),331.724375ms,0X01,Sof,0X062,0X1E,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
226,Bus1 (USB1.1),332.724355ms,0X01,Sof,0X063,0X01,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
227,Bus1 (USB1.1),333.724335ms,0X01,Sof,0X064,0X1F,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
228,Bus1 (USB1.1),334.724315ms,0X01,Sof,0X065,0X00,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
229,Bus1 (USB1.1),335.724295ms,0X01,Sof,0X066,0X02,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
230,Bus1 (USB1.1),336.724275ms,0X01,Sof,0X067,0X1D,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
231,Bus1 (USB1.1),337.724255ms,0X01,Sof,0X068,0X0D,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
232,Bus1 (USB1.1),338.724235ms,0X01,Sof,0X069,0X12,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
233,Bus1 (USB1.1),339.724215ms,0X01,Sof,0X06A,0X10,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
234,Bus1 (USB1.1),340.7242ms,0X01,Sof,0X06B,0X0F,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
235,Bus1 (USB1.1),341.72418ms,0X01,Sof,0X06C,0X11,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
236,Bus1 (USB1.1),342.72416ms,0X01,Sof,0X06D,0X0E,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
237,Bus1 (USB1.1),343.72414ms,0X01,Sof,0X06E,0X0C,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
238,Bus1 (USB1.1),344.72412ms,0X01,Sof,0X06F,0X13,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
239,Bus1 (USB1.1),345.7241ms,0X01,Sof,0X070,0X04,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
240,Bus1 (USB1.1),346.72408ms,0X01,Sof,0X071,0X1B,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
241,Bus1 (USB1.1),347.72406ms,0X01,Sof,0X072,0X19,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
242,Bus1 (USB1.1),348.72404ms,0X01,Sof,0X073,0X06,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
243,Bus1 (USB1.1),349.72402ms,0X01,Sof,0X074,0X18,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
244,Bus1 (USB1.1),350.724005ms,0X01,Sof,0X075,0X07,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
245,Bus1 (USB1.1),351.723985ms,0X01,Sof,0X076,0X05,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
246,Bus1 (USB1.1),352.723965ms,0X01,Sof,0X077,0X1A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
247,Bus1 (USB1.1),353.723945ms,0X01,Sof,0X078,0X0A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
248,Bus1 (USB1.1),354.723925ms,0X01,Sof,0X079,0X15,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
249,Bus1 (USB1.1),355.723905ms,0X01,Sof,0X07A,0X17,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
250,Bus1 (USB1.1),356.723885ms,0X01,Sof,0X07B,0X08,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
251,Bus1 (USB1.1),357.723865ms,0X01,Sof,0X07C,0X16,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
252,Bus1 (USB1.1),358.723845ms,0X01,Sof,0X07D,0X09,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
253,Bus1 (USB1.1),359.723825ms,0X01,Sof,0X07E,0X0B,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
254,Bus1 (USB1.1),360.72389ms,0X01,Sof,0X07F,0X14,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
255,Bus1 (USB1.1),361.72387ms,0X01,Sof,0X080,0X05,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
256,Bus1 (USB1.1),362.72377ms,0X01,Sof,0X081,0X1A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
257,Bus1 (USB1.1),363.72375ms,0X01,Sof,0X082,0X18,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
258,Bus1 (USB1.1),364.72373ms,0X01,Sof,0X083,0X07,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
259,Bus1 (USB1.1),365.72371ms,0X01,Sof,0X084,0X19,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
260,Bus1 (USB1.1),366.72369ms,0X01,Sof,0X085,0X06,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
261,Bus1 (USB1.1),367.72367ms,0X01,Sof,0X086,0X04,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
262,Bus1 (USB1.1),368.72365ms,0X01,Sof,0X087,0X1B,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
263,Bus1 (USB1.1),369.72363ms,0X01,Sof,0X088,0X0B,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
264,Bus1 (USB1.1),370.723615ms,0X01,Sof,0X089,0X14,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
265,Bus1 (USB1.1),371.723595ms,0X01,Sof,0X08A,0X16,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
266,Bus1 (USB1.1),372.723575ms,0X01,Sof,0X08B,0X09,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
267,Bus1 (USB1.1),373.723555ms,0X01,Sof,0X08C,0X17,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
268,Bus1 (USB1.1),374.723535ms,0X01,Sof,0X08D,0X08,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
269,Bus1 (USB1.1),375.723515ms,0X01,Sof,0X08E,0X0A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
270,Bus1 (USB1.1),376.723495ms,0X01,Sof,0X08F,0X15,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
271,Bus1 (USB1.1),377.723475ms,0X01,Sof,0X090,0X02,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
272,Bus1 (USB1.1),378.723455ms,0X01,Sof,0X091,0X1D,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
273,Bus1 (USB1.1),379.72344ms,0X01,Sof,0X092,0X1F,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
274,Bus1 (USB1.1),380.72342ms,0X01,Sof,0X093,0X00,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
275,Bus1 (USB1.1),381.7234ms,0X01,Sof,0X094,0X1E,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
276,Bus1 (USB1.1),382.72338ms,0X01,Sof,0X095,0X01,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
277,Bus1 (USB1.1),383.72336ms,0X01,Sof,0X096,0X03,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
278,Bus1 (USB1.1),384.72334ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
279,Bus1 (USB1.1),384.81207ms,0X01,0XC3,0X00,0X0,D->H,0X06,0X0200,0X0000,0X002F,0X2D26,Eop,
No.,Name,Time,Sync,ACK,Eop,
280,Bus1 (USB1.1),384.82067ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
281,Bus1 (USB1.1),384.822605ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,NAK,Eop,
282,Bus1 (USB1.1),384.82644ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
283,Bus1 (USB1.1),384.82838ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,Data,Data,Data,Data,Data,Data,Data,Data,CRC16,Eop,
284,Bus1 (USB1.1),384.85214ms,0X01,0XD2,0X09,0X02,0X27,0X00,0X01,0X01,0X00,0X80,0XD0A8,Eop,
No.,Name,Time,Sync,ACK,Eop,
285,Bus1 (USB1.1),384.86073ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
286,Bus1 (USB1.1),384.86267ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,NAK,Eop,
287,Bus1 (USB1.1),384.865935ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
288,Bus1 (USB1.1),384.867875ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Data,Data,Data,Data,Data,Data,Data,Data,CRC16,Eop,
289,Bus1 (USB1.1),384.891155ms,0X01,0XC3,0X31,0X09,0X04,0X00,0X00,0X03,0XFF,0X01,0XA919,Eop,
No.,Name,Time,Sync,ACK,Eop,
290,Bus1 (USB1.1),384.89983ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
291,Bus1 (USB1.1),384.90177ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,NAK,Eop,
292,Bus1 (USB1.1),384.905035ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
293,Bus1 (USB1.1),384.906975ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,Data,Data,Data,Data,Data,Data,Data,Data,CRC16,Eop,
294,Bus1 (USB1.1),384.93017ms,0X01,0XD2,0X02,0X00,0X07,0X05,0X82,0X02,0X20,0X00,0XC647,Eop,
No.,Name,Time,Sync,ACK,Eop,
295,Bus1 (USB1.1),384.938765ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
296,Bus1 (USB1.1),384.9407ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,NAK,Eop,
297,Bus1 (USB1.1),384.94397ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
298,Bus1 (USB1.1),384.94589ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Data,Data,Data,Data,Data,Data,Data,Data,CRC16,Eop,
299,Bus1 (USB1.1),384.96917ms,0X01,0XC3,0X00,0X07,0X05,0X02,0X02,0X20,0X00,0X00,0X0DCB,Eop,
No.,Name,Time,Sync,ACK,Eop,
300,Bus1 (USB1.1),384.97776ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
301,Bus1 (USB1.1),384.9797ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,NAK,Eop,
302,Bus1 (USB1.1),384.98297ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
303,Bus1 (USB1.1),384.984905ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,Data,Data,Data,Data,Data,Data,Data,CRC16,Eop,
304,Bus1 (USB1.1),385.008185ms,0X01,0XD2,0X07,0X05,0X81,0X03,0X08,0X00,0X01,0X774C,Eop,
No.,Name,Time,Sync,ACK,Eop,
305,Bus1 (USB1.1),385.016115ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Out,Address,Endpoint,CRC5,Eop,
306,Bus1 (USB1.1),385.01805ms,0X01,0X87,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
307,Bus1 (USB1.1),385.021315ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
308,Bus1 (USB1.1),385.024585ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
309,Bus1 (USB1.1),385.026505ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
310,Bus1 (USB1.1),385.15578ms,0X01,0XC3,0X00,0X0,H->D,0X09,0X0001,0X0000,0X0000,0XE4A4,Eop,
No.,Name,Time,Sync,ACK,Eop,
311,Bus1 (USB1.1),385.16438ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
312,Bus1 (USB1.1),385.16631ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
313,Bus1 (USB1.1),385.17013ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
314,Bus1 (USB1.1),385.17339ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
315,Bus1 (USB1.1),385.17533ms,0X01,Sof,0X097,0X1C,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
316,Bus1 (USB1.1),385.72332ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
317,Bus1 (USB1.1),385.892165ms,0X01,0XC3,0X00,0X2,D->H,0X5F,0X0000,0X0000,0X0007,0X7889,Eop,
No.,Name,Time,Sync,ACK,Eop,
318,Bus1 (USB1.1),385.90085ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
319,Bus1 (USB1.1),385.902775ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,Data,Data,CRC16,Eop,
320,Bus1 (USB1.1),385.9066ms,0X01,0XD2,0X31,0X00,0XD7FB,Eop,
No.,Name,Time,Sync,ACK,Eop,
321,Bus1 (USB1.1),385.911275ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Out,Address,Endpoint,CRC5,Eop,
322,Bus1 (USB1.1),385.9132ms,0X01,0X87,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
323,Bus1 (USB1.1),385.916465ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
324,Bus1 (USB1.1),385.919735ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
325,Bus1 (USB1.1),385.92167ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
326,Bus1 (USB1.1),385.963785ms,0X01,0XC3,0X00,0X2,H->D,0XA1,0X0000,0X0000,0X0000,0XD070,Eop,
No.,Name,Time,Sync,ACK,Eop,
327,Bus1 (USB1.1),385.97238ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
328,Bus1 (USB1.1),385.97431ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,NAK,Eop,
329,Bus1 (USB1.1),385.97815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
330,Bus1 (USB1.1),385.98008ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
331,Bus1 (USB1.1),386.003165ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
332,Bus1 (USB1.1),386.00643ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
333,Bus1 (USB1.1),386.008365ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
334,Bus1 (USB1.1),386.052715ms,0X01,0XC3,0X00,0X2,H->D,0X9A,0X1312,0XD982,0X0000,0X7FFF,Eop,
No.,Name,Time,Sync,ACK,Eop,
335,Bus1 (USB1.1),386.06148ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
336,Bus1 (USB1.1),386.063405ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
337,Bus1 (USB1.1),386.06723ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
338,Bus1 (USB1.1),386.07049ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
339,Bus1 (USB1.1),386.07243ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
340,Bus1 (USB1.1),386.11723ms,0X01,0XC3,0X00,0X2,H->D,0X9A,0X0F2C,0X0007,0X0000,0XCB28,Eop,
No.,Name,Time,Sync,ACK,Eop,
341,Bus1 (USB1.1),386.12583ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
342,Bus1 (USB1.1),386.127755ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
343,Bus1 (USB1.1),386.13158ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
344,Bus1 (USB1.1),386.13484ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
345,Bus1 (USB1.1),386.13678ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
346,Bus1 (USB1.1),386.18056ms,0X01,0XC3,0X00,0X2,D->H,0X95,0X2518,0X0000,0X0002,0X9C4B,Eop,
No.,Name,Time,Sync,ACK,Eop,
347,Bus1 (USB1.1),386.18916ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
348,Bus1 (USB1.1),386.191085ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,Data,Data,CRC16,Eop,
349,Bus1 (USB1.1),386.19491ms,0X01,0XD2,0XC3,0X00,0X75FD,Eop,
No.,Name,Time,Sync,ACK,Eop,
350,Bus1 (USB1.1),386.199585ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Out,Address,Endpoint,CRC5,Eop,
351,Bus1 (USB1.1),386.20151ms,0X01,0X87,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
352,Bus1 (USB1.1),386.204775ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
353,Bus1 (USB1.1),386.208045ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
354,Bus1 (USB1.1),386.20998ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
355,Bus1 (USB1.1),386.273675ms,0X01,0XC3,0X00,0X2,D->H,0X95,0X0706,0X0000,0X0002,0X43D6,Eop,
No.,Name,Time,Sync,ACK,Eop,
356,Bus1 (USB1.1),386.282275ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
357,Bus1 (USB1.1),386.284205ms,0X01,0X96,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,Data,Data,CRC16,Eop,
358,Bus1 (USB1.1),386.288025ms,0X01,0XD2,0XFF,0XDE,0XFCE7,Eop,
No.,Name,Time,Sync,ACK,Eop,
359,Bus1 (USB1.1),386.292785ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Out,Address,Endpoint,CRC5,Eop,
360,Bus1 (USB1.1),386.294725ms,0X01,0X87,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data1,CRC16,Eop,
361,Bus1 (USB1.1),386.29799ms,0X01,0XD2,0X0000,Eop,
No.,Name,Time,Sync,ACK,Eop,
362,Bus1 (USB1.1),386.30126ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,Setup,Address,Endpoint,CRC5,Eop,
363,Bus1 (USB1.1),386.30318ms,0X01,0XB4,0X0B,0X0,0X04,Eop,
No.,Name,Time,Sync,Data0,Recipient,Type,Dir,bRequest,wValue,wIndex,wLength,CRC16,Eop,
364,Bus1 (USB1.1),386.33346ms,0X01,0XC3,0X00,0X2,H->D,0X9A,0X2727,0X0000,0X0000,0XCDB8,Eop,
No.,Name,Time,Sync,ACK,Eop,
365,Bus1 (USB1.1),386.34206ms,0X01,0X4B,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
